County,id2,Population,Deaths,rate,high_rate,low_rate
"Harlan County, Nebraska",31083,3473,0.0,0.0,0,1
"Harmon County, Oklahoma",40057,2704,0.0,0.0,0,1
"Harnett County, North Carolina",37085,130881,33.0,2.521374378252e-05,0,0
"Harney County, Oregon",41025,7292,0.0,0.0,0,1
"Harper County, Kansas",20077,5685,0.0,0.0,0,1
"Harper County, Oklahoma",40059,3717,0.0,0.0,0,1
"Harris County, Georgia",13145,33652,0.0,0.0,0,1
"Harris County, Texas",48201,4589928,1872.0,4.07849534894665e-05,0,0
"Harrison County, Indiana",18061,39826,0.0,0.0,0,1
"Harrison County, Iowa",19085,14149,0.0,0.0,0,1
"Harrison County, Kentucky",21097,18646,11.0,5.899388608816904e-05,0,0
"Harrison County, Mississippi",28047,203234,113.0,5.56009329147682e-05,0,0
"Harrison County, Missouri",29081,8556,0.0,0.0,0,1
"Harrison County, Ohio",39067,15307,0.0,0.0,0,1
"Harrison County, Texas",48203,66534,21.0,3.156280999188385e-05,0,0
"Harrison County, West Virginia",54033,68400,18.0,2.6315789473684212e-05,0,0
"Harrisonburg city, Virginia",51660,53078,12.0,2.260823693432307e-05,0,0
"Hart County, Georgia",13147,25553,14.0,5.4788087504402614e-05,0,0
"Hart County, Kentucky",21099,18627,0.0,0.0,0,1
"Hartford County, Connecticut",9003,892389,568.0,6.364937263906212e-05,0,0
"Hartley County, Texas",48205,5747,0.0,0.0,0,1
"Harvey County, Kansas",20079,34913,15.0,4.296393893392146e-05,0,0
"Haskell County, Kansas",20081,4006,0.0,0.0,0,1
"Haskell County, Oklahoma",40061,12747,0.0,0.0,0,1
"Haskell County, Texas",48207,5681,0.0,0.0,0,1
"Hawaii County, Hawaii",15001,198449,209.0,0.00010531673125085034,1,0
"Hawkins County, Tennessee",47073,56563,26.0,4.5966444495518273e-05,0,0
"Hayes County, Nebraska",31085,897,0.0,0.0,0,1
"Hays County, Texas",48209,204470,59.0,2.8855088766078154e-05,0,0
"Haywood County, North Carolina",37087,60682,24.0,3.9550443294551924e-05,0,0
"Haywood County, Tennessee",47075,17853,0.0,0.0,0,1
"Heard County, Georgia",13149,11487,0.0,0.0,0,1
"Hemphill County, Texas",48211,4129,0.0,0.0,0,1
"Hempstead County, Arkansas",5057,21974,0.0,0.0,0,1
"Henderson County, Illinois",17071,6869,0.0,0.0,0,1
"Henderson County, Kentucky",21101,46253,18.0,3.8916394612241366e-05,0,0
"Henderson County, North Carolina",37089,114209,59.0,5.1659676557889486e-05,0,0
"Henderson County, Tennessee",47077,27822,0.0,0.0,0,1
"Henderson County, Texas",48213,79901,24.0,3.00371709991114e-05,0,0
"Hendricks County, Indiana",18063,160610,55.0,3.4244443060830584e-05,0,0
"Hendry County, Florida",12051,39290,11.0,2.7996945787732248e-05,0,0
"Hennepin County, Minnesota",27053,1232483,719.0,5.833751865137288e-05,0,0
"Henrico County, Virginia",51087,326501,123.0,3.767216639458991e-05,0,0
"Henry County, Alabama",1067,17164,0.0,0.0,0,1
"Henry County, Georgia",13151,221768,53.0,2.389884924786263e-05,0,0
"Henry County, Illinois",17073,49280,32.0,6.493506493506494e-05,0,0
"Henry County, Indiana",18065,48521,23.0,4.740215576760578e-05,0,0
"Henry County, Iowa",19087,19773,0.0,0.0,0,1
"Henry County, Kentucky",21103,15818,0.0,0.0,0,1
"Henry County, Missouri",29083,21594,0.0,0.0,0,1
"Henry County, Ohio",39069,27629,0.0,0.0,0,1
"Henry County, Tennessee",47079,32310,24.0,7.428040854224699e-05,1,0
"Henry County, Virginia",51089,51445,20.0,3.88764700165225e-05,0,0
"Herkimer County, New York",36043,62613,25.0,3.9927810518582405e-05,0,0
"Hernando County, Florida",12053,182835,123.0,6.72737714332595e-05,0,0
"Hertford County, North Carolina",37091,24136,0.0,0.0,0,1
"Hettinger County, North Dakota",38041,2629,0.0,0.0,0,1
"Hickman County, Kentucky",21105,4627,0.0,0.0,0,1
"Hickman County, Tennessee",47081,24295,0.0,0.0,0,1
"Hickory County, Missouri",29085,9269,0.0,0.0,0,1
"Hidalgo County, New Mexico",35023,4302,0.0,0.0,0,1
"Hidalgo County, Texas",48215,849843,200.0,2.3533758588351023e-05,0,0
"Highland County, Ohio",39071,43029,19.0,4.4156266703850894e-05,0,0
"Highland County, Virginia",51091,2216,0.0,0.0,0,1
"Highlands County, Florida",12055,100917,53.0,5.2518406215008375e-05,0,0
"Hill County, Montana",30041,16542,0.0,0.0,0,1
"Hill County, Texas",48217,35077,11.0,3.135958035179747e-05,0,0
"Hillsborough County, Florida",12057,1376238,814.0,5.914674642031393e-05,0,0
"Hillsborough County, New Hampshire",33011,407761,323.0,7.921306843960065e-05,1,0
"Hillsdale County, Michigan",26059,45774,15.0,3.2769694586446455e-05,0,0
"Hinds County, Mississippi",28049,241229,56.0,2.3214455973369703e-05,0,0
"Hinsdale County, Colorado",8053,788,0.0,0.0,0,1
"Hitchcock County, Nebraska",31087,2825,0.0,0.0,0,1
"Hocking County, Ohio",39073,28340,11.0,3.881439661256175e-05,0,0
"Hockley County, Texas",48219,23275,20.0,8.592910848549946e-05,1,0
"Hodgeman County, Kansas",20083,1870,0.0,0.0,0,1
"Hoke County, North Carolina",37093,53262,0.0,0.0,0,1
"Holmes County, Florida",12059,19487,0.0,0.0,0,1
"Holmes County, Mississippi",28051,17999,0.0,0.0,0,1
"Holmes County, Ohio",39075,43936,0.0,0.0,0,1
"Holt County, Missouri",29087,4448,0.0,0.0,0,1
"Holt County, Nebraska",31089,10250,0.0,0.0,0,1
"Honolulu County, Hawaii",15003,992605,854.0,8.603623797986108e-05,1,0
"Hood County, Texas",48221,56857,14.0,2.462317744516946e-05,0,0
"Hood River County, Oregon",41027,23232,0.0,0.0,0,1
"Hooker County, Nebraska",31091,708,0.0,0.0,0,1
"Hoonah-Angoon Census Area, Alaska",2105,2078,0.0,0.0,0,1
"Hopewell city, Virginia",51670,22735,0.0,0.0,0,1
"Hopkins County, Kentucky",21107,45904,10.0,2.178459393516905e-05,0,0
"Hopkins County, Texas",48223,36400,0.0,0.0,0,1
"Horry County, South Carolina",45051,322342,133.0,4.126052453605177e-05,0,0
"Hot Spring County, Arkansas",5059,33374,18.0,5.393420027566369e-05,0,0
"Hot Springs County, Wyoming",56017,4679,0.0,0.0,0,1
"Houghton County, Michigan",26061,36555,13.0,3.556285049924771e-05,0,0
"Houston County, Alabama",1069,104056,19.0,1.825939878526947e-05,0,0
"Houston County, Georgia",13153,152122,56.0,3.68125583413313e-05,0,0
"Houston County, Minnesota",27055,18814,0.0,0.0,0,1
"Houston County, Tennessee",47083,8134,0.0,0.0,0,1
"Houston County, Texas",48225,22754,0.0,0.0,0,1
"Howard County, Arkansas",5061,13377,0.0,0.0,0,1
"Howard County, Indiana",18067,82568,28.0,3.391144268966185e-05,0,0
"Howard County, Iowa",19089,9332,0.0,0.0,0,1
"Howard County, Maryland",24027,317233,128.0,4.0348891823990566e-05,0,0
"Howard County, Missouri",29089,10058,0.0,0.0,0,1
"Howard County, Nebraska",31093,6429,0.0,0.0,0,1
"Howard County, Texas",48227,36708,19.0,5.175983436853002e-05,0,0
"Howell County, Missouri",29091,40210,11.0,2.7356379010196468e-05,0,0
"Hubbard County, Minnesota",27057,20718,0.0,0.0,0,1
"Hudson County, New Jersey",34017,677983,273.0,4.0266496357578286e-05,0,0
"Hudspeth County, Texas",48229,4053,0.0,0.0,0,1
"Huerfano County, Colorado",8055,6677,0.0,0.0,0,1
"Hughes County, Oklahoma",40063,13566,0.0,0.0,0,1
"Hughes County, South Dakota",46065,17600,0.0,0.0,0,1
"Humboldt County, California",6023,136646,152.0,0.00011123633329918182,1,0
"Humboldt County, Iowa",19091,9487,0.0,0.0,0,1
"Humboldt County, Nevada",32013,16842,11.0,6.531290820567629e-05,0,0
"Humphreys County, Mississippi",28053,8513,0.0,0.0,0,1
"Humphreys County, Tennessee",47085,18347,0.0,0.0,0,1
"Hunt County, Texas",48231,92073,30.0,3.258284187546838e-05,0,0
"Hunterdon County, New Jersey",34019,124676,64.0,5.13330552792839e-05,0,0
"Huntingdon County, Pennsylvania",42061,45634,13.0,2.8487531226716923e-05,0,0
"Huntington County, Indiana",18069,36400,13.0,3.571428571428572e-05,0,0
"Huron County, Michigan",26063,31481,11.0,3.494171087322512e-05,0,0
"Huron County, Ohio",39077,58439,22.0,3.7646092506716404e-05,0,0
"Hutchinson County, South Dakota",46067,7368,0.0,0.0,0,1
"Hutchinson County, Texas",48233,21511,14.0,6.508298080052066e-05,0,0
"Hyde County, North Carolina",37095,5517,0.0,0.0,0,1
"Hyde County, South Dakota",46069,1352,0.0,0.0,0,1
"Iberia Parish, Louisiana",22045,73273,12.0,1.6377110258894817e-05,0,0
"Iberville Parish, Louisiana",22047,32920,0.0,0.0,0,1
"Ida County, Iowa",19093,6985,0.0,0.0,0,1
"Idaho County, Idaho",16049,16156,0.0,0.0,0,1
"Imperial County, California",6025,180883,58.0,3.206492594660637e-05,0,0
"Independence County, Arkansas",5063,37168,12.0,3.228583727938011e-05,0,0
"Indian River County, Florida",12061,151563,74.0,4.882458119725791e-05,0,0
"Indiana County, Pennsylvania",42063,86364,44.0,5.0947153906720395e-05,0,0
"Ingham County, Michigan",26065,288051,153.0,5.3115594113542395e-05,0,0
"Inyo County, California",6027,18144,0.0,0.0,0,1
"Ionia County, Michigan",26067,64232,22.0,3.425084070245361e-05,0,0
"Iosco County, Michigan",26069,25327,10.0,3.948355509930114e-05,0,0
"Iowa County, Iowa",19095,16311,0.0,0.0,0,1
"Iowa County, Wisconsin",55049,23654,10.0,4.22761477974127e-05,0,0
"Iredell County, North Carolina",37097,172916,63.0,3.643387540771241e-05,0,0
"Irion County, Texas",48235,1557,0.0,0.0,0,1
"Iron County, Michigan",26071,11195,0.0,0.0,0,1
"Iron County, Missouri",29093,10022,0.0,0.0,0,1
"Iron County, Utah",49021,49937,26.0,5.206560265935078e-05,0,0
"Iron County, Wisconsin",55051,5726,0.0,0.0,0,1
"Iroquois County, Illinois",17075,28334,16.0,5.646925954683419e-05,0,0
"Irwin County, Georgia",13155,9422,0.0,0.0,0,1
"Isabella County, Michigan",26073,71282,12.0,1.6834544485283803e-05,0,0
"Isanti County, Minnesota",27059,39025,14.0,3.587443946188341e-05,0,0
"Island County, Washington",53029,82636,31.0,3.751391645287768e-05,0,0
"Isle of Wight County, Virginia",51093,36596,10.0,2.7325390753087768e-05,0,0
"Issaquena County, Mississippi",28055,1294,0.0,0.0,0,1
"Itasca County, Minnesota",27061,45242,22.0,4.862738163653243e-05,0,0
"Itawamba County, Mississippi",28057,23529,0.0,0.0,0,1
"Izard County, Arkansas",5065,13433,10.0,7.444353457902182e-05,1,0
"Jack County, Texas",48237,8744,0.0,0.0,0,1
"Jackson County, Alabama",1071,52138,0.0,0.0,0,1
"Jackson County, Arkansas",5067,17221,0.0,0.0,0,1
"Jackson County, Colorado",8057,1357,0.0,0.0,0,1
"Jackson County, Florida",12063,48229,17.0,3.524850193866761e-05,0,0
"Jackson County, Georgia",13157,64615,21.0,3.250019345353246e-05,0,0
"Jackson County, Illinois",17077,58870,14.0,2.3781212841854935e-05,0,0
"Jackson County, Indiana",18071,44013,22.0,4.9985231636107515e-05,0,0
"Jackson County, Iowa",19097,19472,0.0,0.0,0,1
"Jackson County, Kansas",20085,13291,0.0,0.0,0,1
"Jackson County, Kentucky",21109,13368,0.0,0.0,0,1
"Jackson County, Michigan",26075,158460,84.0,5.3010223400227187e-05,0,0
"Jackson County, Minnesota",27063,9944,0.0,0.0,0,1
"Jackson County, Mississippi",28059,141241,45.0,3.186043712519736e-05,0,0
"Jackson County, Missouri",29095,691801,551.0,7.964718177626225e-05,1,0
"Jackson County, North Carolina",37099,42241,14.0,3.3143154754859024e-05,0,0
"Jackson County, Ohio",39079,32505,0.0,0.0,0,1
"Jackson County, Oklahoma",40065,25497,0.0,0.0,0,1
"Jackson County, Oregon",41029,216527,186.0,8.590152729220837e-05,1,0
"Jackson County, South Dakota",46071,3326,0.0,0.0,0,1
"Jackson County, Tennessee",47087,11566,0.0,0.0,0,1
"Jackson County, Texas",48239,14869,0.0,0.0,0,1
"Jackson County, West Virginia",54035,29152,0.0,0.0,0,1
"Jackson County, Wisconsin",55053,20562,0.0,0.0,0,1
"Jackson Parish, Louisiana",22049,15808,0.0,0.0,0,1
"James City County, Virginia",51095,74404,26.0,3.494435783022418e-05,0,0
"Jasper County, Georgia",13159,13654,0.0,0.0,0,1
"Jasper County, Illinois",17079,9536,0.0,0.0,0,1
"Jasper County, Indiana",18073,33433,10.0,2.9910567403463644e-05,0,0
"Jasper County, Iowa",19099,36708,14.0,3.813882532418002e-05,0,0
"Jasper County, Mississippi",28061,16578,0.0,0.0,0,1
"Jasper County, Missouri",29097,119111,77.0,6.46455826917749e-05,0,0
"Jasper County, South Carolina",45053,28465,0.0,0.0,0,1
"Jasper County, Texas",48241,35648,0.0,0.0,0,1
"Jay County, Indiana",18075,21046,0.0,0.0,0,1
"Jeff Davis County, Georgia",13161,14877,0.0,0.0,0,1
"Jeff Davis County, Texas",48243,2200,0.0,0.0,0,1
"Jefferson County, Alabama",1073,659521,258.0,3.9119300219401655e-05,0,0
"Jefferson County, Arkansas",5069,70016,16.0,2.2851919561243146e-05,0,0
"Jefferson County, Colorado",8059,571837,524.0,9.163450423809583e-05,1,0
"Jefferson County, Florida",12065,13906,0.0,0.0,0,1
"Jefferson County, Georgia",13163,15916,0.0,0.0,0,1
"Jefferson County, Idaho",16051,27839,0.0,0.0,0,1
"Jefferson County, Illinois",17081,38460,19.0,4.940197607904316e-05,0,0
"Jefferson County, Indiana",18077,32418,11.0,3.393176630267135e-05,0,0
"Jefferson County, Iowa",19101,18090,0.0,0.0,0,1
"Jefferson County, Kansas",20087,18897,0.0,0.0,0,1
"Jefferson County, Kentucky",21111,765352,487.0,6.363085220917957e-05,0,0
"Jefferson County, Mississippi",28063,7297,0.0,0.0,0,1
"Jefferson County, Missouri",29099,224226,149.0,6.64508130190076e-05,0,0
"Jefferson County, Montana",30043,11853,0.0,0.0,0,1
"Jefferson County, Nebraska",31095,7177,0.0,0.0,0,1
"Jefferson County, New York",36045,114006,52.0,4.561163447537849e-05,0,0
"Jefferson County, Ohio",39081,66704,15.0,2.2487407052050852e-05,0,0
"Jefferson County, Oklahoma",40067,6230,0.0,0.0,0,1
"Jefferson County, Oregon",41031,23080,13.0,5.632582322357019e-05,0,0
"Jefferson County, Pennsylvania",42065,44073,0.0,0.0,0,1
"Jefferson County, Tennessee",47089,53535,20.0,3.735873727468011e-05,0,0
"Jefferson County, Texas",48245,254679,103.0,4.044306754777583e-05,0,0
"Jefferson County, Washington",53031,31139,18.0,5.7805324512669e-05,0,0
"Jefferson County, West Virginia",54037,56368,19.0,3.370706783990917e-05,0,0
"Jefferson County, Wisconsin",55055,84625,21.0,2.481536189069424e-05,0,0
"Jefferson Davis County, Mississippi",28065,11385,0.0,0.0,0,1
"Jefferson Davis Parish, Louisiana",22053,31413,0.0,0.0,0,1
"Jefferson Parish, Louisiana",22051,436523,204.0,4.673293274352096e-05,0,0
"Jenkins County, Georgia",13165,8849,0.0,0.0,0,1
"Jennings County, Indiana",18079,27758,0.0,0.0,0,1
"Jerauld County, South Dakota",46073,2004,0.0,0.0,0,1
"Jerome County, Idaho",16053,22994,10.0,4.348960598416978e-05,0,0
"Jersey County, Illinois",17083,22025,0.0,0.0,0,1
"Jessamine County, Kentucky",21113,52357,0.0,0.0,0,1
"Jewell County, Kansas",20089,2901,0.0,0.0,0,1
"Jim Hogg County, Texas",48247,5146,0.0,0.0,0,1
"Jim Wells County, Texas",48249,41149,22.0,5.3464239714209334e-05,0,0
"Jo Daviess County, Illinois",17085,21770,0.0,0.0,0,1
"Johnson County, Arkansas",5071,26176,13.0,4.966381418092909e-05,0,0
"Johnson County, Georgia",13167,9505,0.0,0.0,0,1
"Johnson County, Illinois",17087,12902,0.0,0.0,0,1
"Johnson County, Indiana",18081,151982,49.0,3.224066007816715e-05,0,0
"Johnson County, Iowa",19103,146547,76.0,5.1860495267729804e-05,0,0
"Johnson County, Kansas",20091,584451,359.0,6.142516652379755e-05,0,0
"Johnson County, Kentucky",21115,22978,0.0,0.0,0,1
"Johnson County, Missouri",29101,53942,12.0,2.2246116198880277e-05,0,0
"Johnson County, Nebraska",31097,5171,0.0,0.0,0,1
"Johnson County, Tennessee",47091,17754,0.0,0.0,0,1
"Johnson County, Texas",48251,163274,57.0,3.49106410083663e-05,0,0
"Johnson County, Wyoming",56019,8486,0.0,0.0,0,1
"Johnston County, North Carolina",37101,191450,65.0,3.3951423348132674e-05,0,0
"Johnston County, Oklahoma",40069,11087,0.0,0.0,0,1
"Jones County, Georgia",13169,28623,12.0,4.192432659050414e-05,0,0
"Jones County, Iowa",19105,20439,0.0,0.0,0,1
"Jones County, Mississippi",28067,67953,19.0,2.7960502111753712e-05,0,0
"Jones County, North Carolina",37103,9845,0.0,0.0,0,1
"Jones County, South Dakota",46075,927,0.0,0.0,0,1
"Jones County, Texas",48253,20009,16.0,7.996401619271328e-05,1,0
"Josephine County, Oregon",41033,85904,37.0,4.30713354442168e-05,0,0
"Juab County, Utah",49023,11010,0.0,0.0,0,1
"Judith Basin County, Montana",30045,1940,0.0,0.0,0,1
"Juneau City and Borough, Alaska",2110,32468,0.0,0.0,0,1
"Juneau County, Wisconsin",55057,26274,0.0,0.0,0,1
"Juniata County, Pennsylvania",42067,24863,0.0,0.0,0,1
"Kalamazoo County, Michigan",26077,261654,148.0,5.656324764765683e-05,0,0
"Kalawao County, Hawaii",15005,88,0.0,0.0,0,1
"Kalkaska County, Michigan",26079,17263,0.0,0.0,0,1
"Kanabec County, Minnesota",27065,15830,0.0,0.0,0,1
"Kanawha County, West Virginia",54039,186241,102.0,5.4767747166306025e-05,0,0
"Kandiyohi County, Minnesota",27067,42495,11.0,2.588539828215084e-05,0,0
"Kane County, Illinois",17089,531715,247.0,4.6453457209219226e-05,0,0
"Kane County, Utah",49025,7334,0.0,0.0,0,1
"Kankakee County, Illinois",17091,110008,32.0,2.9088793542287833e-05,0,0
"Karnes County, Texas",48255,15254,11.0,7.211223285695555e-05,1,0
"Kauai County, Hawaii",15007,72029,73.0,0.0001013480681392217,1,0
"Kaufman County, Texas",48257,118350,29.0,2.4503591043515e-05,0,0
"Kay County, Oklahoma",40071,44943,26.0,5.785105578176802e-05,0,0
"Kearney County, Nebraska",31099,6552,0.0,0.0,0,1
"Kearny County, Kansas",20093,3917,0.0,0.0,0,1
"Keith County, Nebraska",31101,8018,0.0,0.0,0,1
"Kemper County, Mississippi",28069,9896,0.0,0.0,0,1
"Kenai Peninsula Borough, Alaska",2122,58506,24.0,4.102143369910778e-05,0,0
"Kendall County, Illinois",17093,124695,41.0,3.2880227755723966e-05,0,0
"Kendall County, Texas",48259,42540,0.0,0.0,0,1
"Kenedy County, Texas",48261,404,0.0,0.0,0,1
"Kennebec County, Maine",23011,120569,63.0,5.2252237308097435e-05,0,0
"Kenosha County, Wisconsin",55059,168183,123.0,7.313462121617524e-05,1,0
"Kent County, Delaware",10001,174827,75.0,4.289955212867578e-05,0,0
"Kent County, Maryland",24029,19730,10.0,5.0684237202230105e-05,0,0
"Kent County, Michigan",26081,642173,342.0,5.325667693908028e-05,0,0
"Kent County, Rhode Island",44003,164614,108.0,6.560802847874421e-05,0,0
"Kent County, Texas",48263,769,0.0,0.0,0,1
"Kenton County, Kentucky",21117,164945,74.0,4.486343932826094e-05,0,0
"Keokuk County, Iowa",19107,10119,0.0,0.0,0,1
"Kern County, California",6029,884788,519.0,5.865811923308182e-05,0,0
"Kerr County, Texas",48265,51504,26.0,5.048151599875738e-05,0,0
"Kershaw County, South Carolina",45055,64097,21.0,3.276284381484313e-05,0,0
"Ketchikan Gateway Borough, Alaska",2130,13746,0.0,0.0,0,1
"Kewaunee County, Wisconsin",55061,20405,0.0,0.0,0,1
"Keweenaw County, Michigan",26083,2199,0.0,0.0,0,1
"Keya Paha County, Nebraska",31103,791,0.0,0.0,0,1
"Kidder County, North Dakota",38043,2414,0.0,0.0,0,1
"Kimball County, Nebraska",31105,3679,0.0,0.0,0,1
"Kimble County, Texas",48267,4423,0.0,0.0,0,1
"King County, Texas",48269,289,0.0,0.0,0,1
"King County, Washington",53033,2149970,1398.0,6.50241631278576e-05,0,0
"King George County, Virginia",51099,25984,0.0,0.0,0,1
"King William County, Virginia",51101,16334,0.0,0.0,0,1
"King and Queen County, Virginia",51097,7159,0.0,0.0,0,1
"Kingfisher County, Oklahoma",40073,15638,0.0,0.0,0,1
"Kingman County, Kansas",20095,7467,0.0,0.0,0,1
"Kings County, California",6031,149785,50.0,3.338117969089028e-05,0,0
"Kings County, New York",36047,2629150,1059.0,4.0279177680999564e-05,0,0
"Kingsbury County, South Dakota",46077,5001,0.0,0.0,0,1
"Kinney County, Texas",48271,3590,0.0,0.0,0,1
"Kiowa County, Colorado",8061,1373,0.0,0.0,0,1
"Kiowa County, Kansas",20097,2483,0.0,0.0,0,1
"Kiowa County, Oklahoma",40075,9077,0.0,0.0,0,1
"Kit Carson County, Colorado",8063,8195,0.0,0.0,0,1
"Kitsap County, Washington",53035,264811,166.0,6.268621771754194e-05,0,0
"Kittitas County, Washington",53037,44866,13.0,2.8975170507734142e-05,0,0
"Kittson County, Minnesota",27069,4333,0.0,0.0,0,1
"Klamath County, Oregon",41035,66443,38.0,5.7191878753217045e-05,0,0
"Kleberg County, Texas",48273,31690,0.0,0.0,0,1
"Klickitat County, Washington",53039,21301,0.0,0.0,0,1
"Knott County, Kentucky",21119,15544,0.0,0.0,0,1
"Knox County, Illinois",17095,50938,31.0,6.085829832345204e-05,0,0
"Knox County, Indiana",18083,37744,17.0,4.50402713013989e-05,0,0
"Knox County, Kentucky",21121,31687,11.0,3.4714551708902704e-05,0,0
"Knox County, Maine",23013,39744,21.0,5.283816425120773e-05,0,0
"Knox County, Missouri",29103,3934,0.0,0.0,0,1
"Knox County, Nebraska",31107,8571,0.0,0.0,0,1
"Knox County, Ohio",39083,60814,20.0,3.288716413983622e-05,0,0
"Knox County, Tennessee",47093,456132,277.0,6.0728034867099874e-05,0,0
"Knox County, Texas",48275,3806,0.0,0.0,0,1
"Kodiak Island Borough, Alaska",2150,13732,0.0,0.0,0,1
"Koochiching County, Minnesota",27071,12628,0.0,0.0,0,1
"Kootenai County, Idaho",16055,154311,85.0,5.508356500832734e-05,0,0
"Kosciusko County, Indiana",18085,79092,24.0,3.0344409042633894e-05,0,0
"Kossuth County, Iowa",19109,15114,0.0,0.0,0,1
"Kusilvak Census Area, Alaska",2158,8049,0.0,0.0,0,1
"La Crosse County, Wisconsin",55063,118122,54.0,4.5715446741504546e-05,0,0
"La Paz County, Arizona",4012,20317,0.0,0.0,0,1
"La Plata County, Colorado",8067,55623,35.0,6.29236107365658e-05,0,0
"La Salle County, Texas",48283,7613,0.0,0.0,0,1
"LaGrange County, Indiana",18087,39110,0.0,0.0,0,1
"LaMoure County, North Dakota",38045,4111,0.0,0.0,0,1
